source_kind,source_name,source_url,source_tab,family,model_name,run_tag,task,language,variant,setting,score,metric,raw_value,status,date_updated,config,finetune_job_id,eval_job_id,eval_output_dir,summary_path,checkpoint_path,comparisons,notes
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,MasakhaNER,Tsn,general_instruction,,,,- 0.123 F1,baseline_note,5 Oct,,,,,,,"https://aclanthology.org/2023.findings-acl.357.pdf
- 0.658
- 0.738 (+Awes)
https://arxiv.org/pdf/2311.07978 (promt, not fine-tuning)
- 0.03-0.68 across all decoder only models","- added tokenizer.backend_tokenizer.decoder = ByteLevel() which takes away the unusual characters that mess up ner. Then apply_chat_template = true
- 50 epochs
- trained on v5 template"
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,MasakhaNER,Tsn,monolingual,,,,- 0.389 F1,baseline_note,5 Oct,,,,,,,"https://aclanthology.org/2023.findings-acl.357.pdf
- 0.658
- 0.738 (+Awes)
https://arxiv.org/pdf/2311.07978 (promt, not fine-tuning)
- 0.03-0.68 across all decoder only models","- added tokenizer.backend_tokenizer.decoder = ByteLevel() which takes away the unusual characters that mess up ner. Then apply_chat_template = true
- 50 epochs
- trained on v5 template"
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,MasakhaNER,Tsn,multilingual,,,,- 0.237 F1,baseline_note,5 Oct,,,,,,,"https://aclanthology.org/2023.findings-acl.357.pdf
- 0.658
- 0.738 (+Awes)
https://arxiv.org/pdf/2311.07978 (promt, not fine-tuning)
- 0.03-0.68 across all decoder only models","- added tokenizer.backend_tokenizer.decoder = ByteLevel() which takes away the unusual characters that mess up ner. Then apply_chat_template = true
- 50 epochs
- trained on v5 template"
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,MasakhaNER,Xho,base,,0.305,Accuracy,0.305 Accuracy,baseline_result,5 Oct,,,,,,,"https://aclanthology.org/2023.findings-acl.357.pdf
- 0.245
- 0.791 (+XML)
https://arxiv.org/pdf/2311.07978 (promt, not fine-tuning)
- 0.05-0.25 across all decoder only models","- added tokenizer.backend_tokenizer.decoder = ByteLevel() which takes away the unusual characters that mess up ner. Then apply_chat_template = true
- 50 epochs
- trained on v5 template"
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,MasakhaNER,Xho,general_instruction,,,,- 0.136 F1,baseline_note,5 Oct,,,,,,,"https://aclanthology.org/2023.findings-acl.357.pdf
- 0.245
- 0.791 (+XML)
https://arxiv.org/pdf/2311.07978 (promt, not fine-tuning)
- 0.05-0.25 across all decoder only models","- added tokenizer.backend_tokenizer.decoder = ByteLevel() which takes away the unusual characters that mess up ner. Then apply_chat_template = true
- 50 epochs
- trained on v5 template"
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,MasakhaNER,Xho,monolingual,,0.000,Accuracy,0.000 Accuracy,baseline_result,5 Oct,,,,,,,"https://aclanthology.org/2023.findings-acl.357.pdf
- 0.245
- 0.791 (+XML)
https://arxiv.org/pdf/2311.07978 (promt, not fine-tuning)
- 0.05-0.25 across all decoder only models","- added tokenizer.backend_tokenizer.decoder = ByteLevel() which takes away the unusual characters that mess up ner. Then apply_chat_template = true
- 50 epochs
- trained on v5 template"
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,MasakhaNER,Xho,multilingual,,,,- 0.248 F1,baseline_note,5 Oct,,,,,,,"https://aclanthology.org/2023.findings-acl.357.pdf
- 0.245
- 0.791 (+XML)
https://arxiv.org/pdf/2311.07978 (promt, not fine-tuning)
- 0.05-0.25 across all decoder only models","- added tokenizer.backend_tokenizer.decoder = ByteLevel() which takes away the unusual characters that mess up ner. Then apply_chat_template = true
- 50 epochs
- trained on v5 template"
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,MasakhaNER,Zul,base,,,,"- 0-shot: 0 F1
- 1-shot: 0 F1
- 3-shot: 0 F1",baseline_note,5 Oct,,,,,,,"https://aclanthology.org/2023.findings-acl.357.pdf
- 0.447
- 0.748 (+XML)
https://arxiv.org/pdf/2311.07978 (promt, not fine-tuning)
- 0.03-0.35 across all decoder only models","- added tokenizer.backend_tokenizer.decoder = ByteLevel() which takes away the unusual characters that mess up ner. Then apply_chat_template = true
- 50 epochs
- trained on v5 template
- seems to generate too much, causing false positives and reducing f1"
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,MasakhaNER,Zul,general_instruction,,,,- 0.207 F1,baseline_note,5 Oct,,,,,,,"https://aclanthology.org/2023.findings-acl.357.pdf
- 0.447
- 0.748 (+XML)
https://arxiv.org/pdf/2311.07978 (promt, not fine-tuning)
- 0.03-0.35 across all decoder only models","- added tokenizer.backend_tokenizer.decoder = ByteLevel() which takes away the unusual characters that mess up ner. Then apply_chat_template = true
- 50 epochs
- trained on v5 template
- seems to generate too much, causing false positives and reducing f1"
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,MasakhaNER,Zul,monolingual,,,,- 0.261 F1,baseline_note,5 Oct,,,,,,,"https://aclanthology.org/2023.findings-acl.357.pdf
- 0.447
- 0.748 (+XML)
https://arxiv.org/pdf/2311.07978 (promt, not fine-tuning)
- 0.03-0.35 across all decoder only models","- added tokenizer.backend_tokenizer.decoder = ByteLevel() which takes away the unusual characters that mess up ner. Then apply_chat_template = true
- 50 epochs
- trained on v5 template
- seems to generate too much, causing false positives and reducing f1"
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,MasakhaNER,Zul,multilingual,,,,- 0.226 F1,baseline_note,5 Oct,,,,,,,"https://aclanthology.org/2023.findings-acl.357.pdf
- 0.447
- 0.748 (+XML)
https://arxiv.org/pdf/2311.07978 (promt, not fine-tuning)
- 0.03-0.35 across all decoder only models","- added tokenizer.backend_tokenizer.decoder = ByteLevel() which takes away the unusual characters that mess up ner. Then apply_chat_template = true
- 50 epochs
- trained on v5 template
- seems to generate too much, causing false positives and reducing f1"
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,MasakhaNews,Eng,base,,,,"- 0-shot: 0.383 F1
- 1-shot: 0.300 F1
- 3-shot: 0.322 F1",baseline_note,5 Oct,,,,,,,"https://aclanthology.org/2023.ijcnlp-main.10.pdf
- gpt-4: 0.791
- gpt-3.5-turbo: 0.793
https://arxiv.org/pdf/2311.07978
- figure 11
- 0.6-0.8 in general
- Aya-101 13B: 0.85
- LLaMa 2 7B: 0.23","- Got many logs like this: Running loglikelihood requests:   0%|          | 1/33180 [00:00<7:15:24,  1.27it/s][2025-08-05 17:15:54,951][lm_eval.models.huggingface][WARNING] - Combined length of context (5001) and continuation (2) exceeds model's maximum length (2048). Truncating 2956 tokens from the left.
- fine tuned on v5 and v1 template (duplicated data per template)
- apply chat template false for evaluation (haven't figured out why results crash when apply chat template is true for multiple choice, something to do with https://github.com/EleutherAI/lm-evaluation-harness/blob/main/docs/chat-template-readme.md)
- fewshot 0
- no hpo done yet
- 20 epochs fine tuned
- GFT then compare"
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,MasakhaNews,Eng,general_instruction,,,,- 0.492 F1,baseline_note,5 Oct,,,,,,,"https://aclanthology.org/2023.ijcnlp-main.10.pdf
- gpt-4: 0.791
- gpt-3.5-turbo: 0.793
https://arxiv.org/pdf/2311.07978
- figure 11
- 0.6-0.8 in general
- Aya-101 13B: 0.85
- LLaMa 2 7B: 0.23","- Got many logs like this: Running loglikelihood requests:   0%|          | 1/33180 [00:00<7:15:24,  1.27it/s][2025-08-05 17:15:54,951][lm_eval.models.huggingface][WARNING] - Combined length of context (5001) and continuation (2) exceeds model's maximum length (2048). Truncating 2956 tokens from the left.
- fine tuned on v5 and v1 template (duplicated data per template)
- apply chat template false for evaluation (haven't figured out why results crash when apply chat template is true for multiple choice, something to do with https://github.com/EleutherAI/lm-evaluation-harness/blob/main/docs/chat-template-readme.md)
- fewshot 0
- no hpo done yet
- 20 epochs fine tuned
- GFT then compare"
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,MasakhaNews,Eng,monolingual,,,,- 0.635 F1,baseline_note,5 Oct,,,,,,,"https://aclanthology.org/2023.ijcnlp-main.10.pdf
- gpt-4: 0.791
- gpt-3.5-turbo: 0.793
https://arxiv.org/pdf/2311.07978
- figure 11
- 0.6-0.8 in general
- Aya-101 13B: 0.85
- LLaMa 2 7B: 0.23","- Got many logs like this: Running loglikelihood requests:   0%|          | 1/33180 [00:00<7:15:24,  1.27it/s][2025-08-05 17:15:54,951][lm_eval.models.huggingface][WARNING] - Combined length of context (5001) and continuation (2) exceeds model's maximum length (2048). Truncating 2956 tokens from the left.
- fine tuned on v5 and v1 template (duplicated data per template)
- apply chat template false for evaluation (haven't figured out why results crash when apply chat template is true for multiple choice, something to do with https://github.com/EleutherAI/lm-evaluation-harness/blob/main/docs/chat-template-readme.md)
- fewshot 0
- no hpo done yet
- 20 epochs fine tuned
- GFT then compare"
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,MasakhaNews,Eng,multilingual,,,,- 0.608 F1,baseline_note,5 Oct,,,,,,,"https://aclanthology.org/2023.ijcnlp-main.10.pdf
- gpt-4: 0.791
- gpt-3.5-turbo: 0.793
https://arxiv.org/pdf/2311.07978
- figure 11
- 0.6-0.8 in general
- Aya-101 13B: 0.85
- LLaMa 2 7B: 0.23","- Got many logs like this: Running loglikelihood requests:   0%|          | 1/33180 [00:00<7:15:24,  1.27it/s][2025-08-05 17:15:54,951][lm_eval.models.huggingface][WARNING] - Combined length of context (5001) and continuation (2) exceeds model's maximum length (2048). Truncating 2956 tokens from the left.
- fine tuned on v5 and v1 template (duplicated data per template)
- apply chat template false for evaluation (haven't figured out why results crash when apply chat template is true for multiple choice, something to do with https://github.com/EleutherAI/lm-evaluation-harness/blob/main/docs/chat-template-readme.md)
- fewshot 0
- no hpo done yet
- 20 epochs fine tuned
- GFT then compare"
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,MasakhaNews,Xho,base,,,,"- 0-shot: 0.391 F1
- 1-shot: 0.309 F1
- 3-shot: 0.290 F1",baseline_note,5 Oct,,,,,,,"https://arxiv.org/pdf/2311.07978
- LLaMa 2 7B: 0.2
- Some 0.5
- Some 0.7
- Some 0.8<","- all eval examples fit in the sequence length
- fine tuned on v5 template
- apply chat template false for evaluation (haven't figured out why results crash when apply chat template is true for multiple choice, something to do with https://github.com/EleutherAI/lm-evaluation-harness/blob/main/docs/chat-template-readme.md)
- fewshot 0
- no hpo done yet
- 20 epochs fine tuned
- loss only on assistant loss made a huge difference: 0.64 -> 0.73"
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,MasakhaNews,Xho,general_instruction,,,,- 0.509 F1,baseline_note,5 Oct,,,,,,,"https://arxiv.org/pdf/2311.07978
- LLaMa 2 7B: 0.2
- Some 0.5
- Some 0.7
- Some 0.8<","- all eval examples fit in the sequence length
- fine tuned on v5 template
- apply chat template false for evaluation (haven't figured out why results crash when apply chat template is true for multiple choice, something to do with https://github.com/EleutherAI/lm-evaluation-harness/blob/main/docs/chat-template-readme.md)
- fewshot 0
- no hpo done yet
- 20 epochs fine tuned
- loss only on assistant loss made a huge difference: 0.64 -> 0.73"
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,MasakhaNews,Xho,monolingual,,,,- 0.732 F1,baseline_note,5 Oct,,,,,,,"https://arxiv.org/pdf/2311.07978
- LLaMa 2 7B: 0.2
- Some 0.5
- Some 0.7
- Some 0.8<","- all eval examples fit in the sequence length
- fine tuned on v5 template
- apply chat template false for evaluation (haven't figured out why results crash when apply chat template is true for multiple choice, something to do with https://github.com/EleutherAI/lm-evaluation-harness/blob/main/docs/chat-template-readme.md)
- fewshot 0
- no hpo done yet
- 20 epochs fine tuned
- loss only on assistant loss made a huge difference: 0.64 -> 0.73"
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,MasakhaNews,Xho,multilingual,,,,- 0.785 F1,baseline_note,5 Oct,,,,,,,"https://arxiv.org/pdf/2311.07978
- LLaMa 2 7B: 0.2
- Some 0.5
- Some 0.7
- Some 0.8<","- all eval examples fit in the sequence length
- fine tuned on v5 template
- apply chat template false for evaluation (haven't figured out why results crash when apply chat template is true for multiple choice, something to do with https://github.com/EleutherAI/lm-evaluation-harness/blob/main/docs/chat-template-readme.md)
- fewshot 0
- no hpo done yet
- 20 epochs fine tuned
- loss only on assistant loss made a huge difference: 0.64 -> 0.73"
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,MasakhaPOS,Tsn,base,,0.000,Accuracy,0.000 Accuracy,baseline_result,13 Mar,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,MasakhaPOS,Tsn,general_instruction,,0.000,Accuracy,0.000 Accuracy,baseline_result,13 Mar,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,MasakhaPOS,Tsn,monolingual,,0.056,Accuracy,0.056 Accuracy,baseline_result,13 Mar,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,MasakhaPOS,Tsn,multilingual,,0.005,Accuracy,0.005 Accuracy,baseline_result,13 Mar,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,MasakhaPOS,Xho,base,,0.000,Accuracy,0.000 Accuracy,baseline_result,13 Mar,,,,,,,https://aclanthology.org/2023.acl-long.609.pdf,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,MasakhaPOS,Xho,general_instruction,,0.000,Accuracy,0.000 Accuracy,baseline_result,13 Mar,,,,,,,https://aclanthology.org/2023.acl-long.609.pdf,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,MasakhaPOS,Xho,monolingual,,0.305,Accuracy,0.305 Accuracy,baseline_result,13 Mar,,,,,,,https://aclanthology.org/2023.acl-long.609.pdf,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,MasakhaPOS,Xho,multilingual,,0.116,Accuracy,0.116 Accuracy,baseline_result,13 Mar,,,,,,,https://aclanthology.org/2023.acl-long.609.pdf,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,MasakhaPOS,Zul,base,,0.000,Accuracy,0.000 Accuracy,baseline_result,13 Mar,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,MasakhaPOS,Zul,general_instruction,,0.000,Accuracy,0.000 Accuracy,baseline_result,13 Mar,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,MasakhaPOS,Zul,monolingual,,0.378,Accuracy,0.378 Accuracy,baseline_result,13 Mar,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,MasakhaPOS,Zul,multilingual,,0.095,Accuracy,0.095 Accuracy,baseline_result,13 Mar,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,SIB200,Afr,base,,,,"- 0-shot: 0.434 F1
- 1-shot: 0.166 F1
- 3-shot: 0.202 F1",baseline_note,5 Oct,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,SIB200,Afr,general_instruction,,,,- 0.544 F1,baseline_note,5 Oct,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,SIB200,Afr,monolingual,,,,- 0.544 F1,baseline_note,5 Oct,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,SIB200,Afr,multilingual,,,,- 0.296 F1,baseline_note,5 Oct,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,SIB200,Eng,base,,,,"- 0-shot: 0.323 F1
- 1-shot: 0.164 F1
- 3-shot: 0.206 F1",baseline_note,5 Oct,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,SIB200,Eng,general_instruction,,,,- 0.280 F1,baseline_note,5 Oct,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,SIB200,Eng,monolingual,,,,- 0.280 F1,baseline_note,5 Oct,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,SIB200,Eng,multilingual,,,,- 0.333 F1,baseline_note,5 Oct,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,SIB200,Nso,base,,,,"- 0-shot: 0.173 F1
- 1-shot: 0.132 F1
- 2-shot: 0.193 F1",baseline_note,5 Oct,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,SIB200,Nso,general_instruction,,,,- 0.339 F1,baseline_note,5 Oct,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,SIB200,Nso,monolingual,,,,- 0.366 F1,baseline_note,5 Oct,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,SIB200,Nso,multilingual,,,,- 0.305 F1,baseline_note,5 Oct,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,SIB200,Sot,base,,,,"- 0-shot: 0.180 F1
- 1-shot: 0.167 F1
- 3-shot: 0.173 F1",baseline_note,5 Oct,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,SIB200,Sot,general_instruction,,,,- 0.368 F1,baseline_note,5 Oct,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,SIB200,Sot,monolingual,,,,- 0.368 F1,baseline_note,5 Oct,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,SIB200,Sot,multilingual,,,,- 0.347 F1,baseline_note,5 Oct,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,SIB200,Tsn,base,,,,TODO,baseline_note,,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,SIB200,Xho,base,,,,"- 0-shot: 0.289 F1
- 1-shot: 0.194 F1
- 3-shot: 0.199 F1",baseline_note,5 Oct,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,SIB200,Xho,general_instruction,,,,- 0.391 F1,baseline_note,5 Oct,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,SIB200,Xho,monolingual,,,,- 0.391 F1,baseline_note,5 Oct,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,SIB200,Xho,multilingual,,,,- 0.404 F1,baseline_note,5 Oct,,,,,,,,
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,SIB200,Zul,base,,,,"- 0-shot: 0.312 F1
- 1-shot: 0.211 F1
- 3-shot: 0.240 F1",baseline_note,5 Oct,,,,,,,https://arxiv.org/pdf/2309.07445,- apply chat template false
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,SIB200,Zul,general_instruction,,,,- 0.472 F1,baseline_note,5 Oct,,,,,,,https://arxiv.org/pdf/2309.07445,- apply chat template false
google_sheet,masters_datasets_sheet,https://docs.google.com/spreadsheets/d/1Ph_zVcSuLZy0dUBnDPF4tkLqAfEVCwK9JVybB2_8x6U/edit?usp=sharing,Transformer Results,transformer,transformer_baseline,,SIB200,Zul,monolingual,,,,- 0.220 F1,baseline_note,5 Oct,,,,,,,https://arxiv.org/pdf/2309.07445,- apply chat template false
